B cell	Colon	Erythrocytes	Granulocytes	Megakaryocytes	Monocytes	NK cell	Stomach	T cell
ENSG00000139144	0.00307692307692308	0.145827834403081	0	0	0.0116666666666667	0.00810344827586207	0	16.2469313091922	0
ENSG00000139219	0.0233333333333333	0.178188575096277	0.08	0.00607142857142857	0.355	0.00913793103448276	0.0075	13.2479286462396	0.00238095238095238
ENSG00000139988	0.0671794871794872	0.208580192554557	0.015	0.00107142857142857	0.263333333333333	0.189310344827586	0	8.32962701949861	0.000952380952380952
ENSG00000140254	0.0269230769230769	0.753737727856226	0.005	0.00964285714285714	0.015	0.701379310344828	0.03	25.3018931754875	0.0242857142857143
ENSG00000140274	0.00153846153846154	1.92468919127086	0.014	0.00714285714285714	0.0216666666666667	0.0105172413793103	0	22.6913724512535	0
ENSG00000140506	0.127179487179487	0.423666033376123	0.014	0.0760714285714286	0.0133333333333333	0.0096551724137931	0.05	25.0095174651811	0.030952380952381
ENSG00000145321	0.00538461538461538	0.140644451861361	0.023	0.00214285714285714	0	0.000517241379310345	0	12.5866129805014	0
ENSG00000146755	0.00538461538461538	0.382901732991014	0.029	0.00857142857142857	0.0616666666666667	0.0191379310344828	0	50.7626951810585	0.00285714285714286
ENSG00000150201	0.00128205128205128	0.12346	0.007	0	0.01	0.00448275862068965	0	8.11545437325905	0.00333333333333333
ENSG00000152669	0.0323076923076923	0.727559242618742	0.002	0	0.0216666666666667	0.00379310344827586	0	13.1458046796657	0.00238095238095238
ENSG00000153822	0.0407692307692308	0.108355277278562	0.043	0.00214285714285714	0.288333333333333	0.00413793103448276	0	15.5616467966574	0
ENSG00000157005	0.0153846153846154	15.0013275353017	0.009	0.00107142857142857	0.065	0	0	389.284254038997	0.000952380952380952
ENSG00000157017	0.357435897435897	1.57741771501926	0.205	2.3225	0.171666666666667	0.822413793103448	0.0425	217.833896100279	0.12952380952381
ENSG00000157315	0.632307692307692	2.29711116816431	0.967	0.134285714285714	0.501666666666667	0.133965517241379	0.0275	63.2741281337047	0.192380952380952
ENSG00000158516	0.00230769230769231	1.74671544287548	0.003	0	0.0116666666666667	0.00103448275862069	0	103.624765626741	0
ENSG00000159197	0.0515384615384615	1.31248727856226	0.169	0.0167857142857143	0.09	0.00810344827586207	0.015	284.57255264624	0.00857142857142857
ENSG00000159212	0.0884615384615385	4.72329537869063	0.002	0.00178571428571429	0.0333333333333333	0.136724137931034	0	165.917072144847	0.0219047619047619
ENSG00000160181	0.0484615384615385	5.68461806161746	0.01	0	0.115	0	0	1908.75476952646	0
ENSG00000160182	0.000512820512820513	16.4832595378691	0.004	0	0	0	0	2284.79307493036	0.00142857142857143
ENSG00000160862	4.4774358974359	5.37334133504493	0.12	0.00678571428571429	0.335	0.000862068965517241	0	218.202439832869	0
ENSG00000161798	0.00128205128205128	0.576668844672657	0.014	0.000357142857142857	0	0.00155172413793103	0	13.271122367688	0.000952380952380952
ENSG00000162482	0.182820512820513	17.6444534017972	0.054	0.0314285714285714	0.0983333333333333	0.157413793103448	0.04	193.296380779944	0.106190476190476
ENSG00000163377	0.000512820512820513	0.454024186136072	0.026	0.000357142857142857	0.00166666666666667	0.0798275862068965	0	6.10954934261838	0
ENSG00000163394	0	0.443894300385109	0	0	0.00333333333333333	0.00103448275862069	0	16.0937161002786	0
ENSG00000164089	0.0125641025641026	0.0962652952503209	0.03	0	0.0266666666666667	0.000172413793103448	0	12.0862565181059	0
ENSG00000164266	0.0117948717948718	30.5931173427471	0.128	0	0.138333333333333	1.74862068965517	0	362.041805069638	0
ENSG00000164379	0.000256410256410256	0.96686243902439	0	0.00214285714285714	0	0.400862068965517	0	49.4952874651811	0
ENSG00000165125	0.00820512820512821	0.27856810012837	0.005	0.0192857142857143	0.005	0.0756896551724138	0	8.77853816155989	0.00142857142857143
ENSG00000165349	0.0784615384615385	0.157807069319641	0.009	0.000357142857142857	0.04	0.000517241379310345	0	5.78855980501393	0.02
ENSG00000167653	0.0376923076923077	4.52509378690629	0.006	0.0175	0.0316666666666667	0.248275862068966	0.015	2092.75076328691	0.0471428571428571
ENSG00000167757	0.00487179487179487	0.471838010269576	0.004	0	0.0316666666666667	0.000344827586206897	0	63.6467195543175	0
ENSG00000168631	0.00897435897435897	0.0945352734274711	0.007	0	0.0316666666666667	0	0	116.154239860724	0
ENSG00000169340	0.0041025641025641	0.110144053915276	0	0	0	0	0	146.053068607242	0
ENSG00000169605	0.0207692307692308	2.1185516944801	0.005	0	0.015	0	0	6800.31985877437	0
ENSG00000170561	0.00179487179487179	0.166641707317073	0.026	0	0.275	0.00120689655172414	0	16.4693591086351	0.000476190476190476
ENSG00000170577	0.0430769230769231	1.26470006418485	0.002	0	0.00166666666666667	0	0.0025	16.8944239554318	0
ENSG00000171557	0.00307692307692308	0.609123709884467	0.026	0.00178571428571429	0.0383333333333333	0	0	7.9374148189415	0
ENSG00000171560	0.00128205128205128	0.497825263157895	0.031	0.0025	0.00333333333333333	0.000172413793103448	0	19.8199481559889	0
ENSG00000172016	0.00512820512820513	9.41085707317073	0	0	0	0	0	122.778567465181	0
ENSG00000172461	0.00794871794871795	0.22121703465982	0.009	0	0.0383333333333333	0.000689655172413793	0	7.93650415041783	0
ENSG00000174502	0.0502564102564103	0.0554310770218229	0.008	0	0.108333333333333	0.061551724137931	0	48.3514704456825	0
ENSG00000174514	0.256153846153846	4.84100924261874	0.217	0.0128571428571429	0.241666666666667	0.201206896551724	0.055	119.11351281337	0.329047619047619
ENSG00000177133	0.000769230769230769	2.10894994865212	0.167	0	0.02	0.0103448275862069	0.0125	99.0919913649025	0.000952380952380952
ENSG00000178597	0	0.0641561270860077	0	0	0	0.00172413793103448	0	17.209145086351	0
ENSG00000180251	0.00487179487179487	0.0497933735558408	0.01	0.0192857142857143	0.0333333333333333	0.0175862068965517	0	21.3198380501393	0
ENSG00000182333	0.00307692307692308	12.4844726700899	0.003	0.000357142857142857	0.0266666666666667	0.00206896551724138	0	37784.1588039554	0
ENSG00000183607	0.00230769230769231	0.231331296534018	0.784	0.164642857142857	0.0433333333333333	0.0181034482758621	0	479.83823097493	0
ENSG00000183844	0.0474358974358974	0.755479164313222	0.014	0.503214285714286	0.055	0.116896551724138	0	31.0129573537604	0.000952380952380952
ENSG00000184502	0.0017948717948718	0.0656361489088575	0.01	0.000714285714285714	0	0	0	37.5796769359332	0
ENSG00000184956	0.00333333333333333	3.33761843132221	0.004	0.00392857142857143	0.00333333333333333	0.00258620689655172	0	381.067911392758	0
ENSG00000185615	1.1925641025641	5.88993748395379	0.009	0.01	0.00166666666666667	0.000344827586206897	0	174.838212256267	0.00285714285714286
ENSG00000186009	0.000512820512820513	0.440630616174583	0.006	0.000714285714285714	0.065	0.00172413793103448	0	1238.42166576602	0.000476190476190476
ENSG00000186377	0.00307692307692308	2.39328729139923	0.025	0	0.201666666666667	0.0191379310344828	0	26.396951810585	0.00142857142857143
ENSG00000186493	0.0202564102564103	0.101483491655969	0	0	0	0.00120689655172414	0	10.5137729526462	0
ENSG00000187867	0.0130769230769231	1.01574802310655	0	0	0.0233333333333333	0.00155172413793103	0	34.9893722005571	0.000476190476190476
ENSG00000189377	0.00692307692307692	1.10865834403081	0.005	0.00142857142857143	0.121666666666667	0.0046551724137931	0	340.297730111421	0
ENSG00000196188	0.0117948717948718	2.98774929910141	7.075	0.751785714285714	0.156666666666667	0.0508620689655172	0	261.539232618384	0
ENSG00000196260	0.018974358974359	0.164545827984596	0	0	0.0516666666666667	0.000517241379310345	0	5.47386596100279	0.00333333333333333
ENSG00000196542	0.00897435897435897	0.205921229781771	0.06	0.005	0.255	0.208275862068966	0.2425	10.1797619777159	0.0866666666666667
ENSG00000197565	0.0861538461538462	1.57570756097561	0.03	0.000714285714285714	0.0433333333333333	0	0	19.3207417827298	0.000476190476190476
ENSG00000198074	0	43.5596090757381	0.008	0	0.04	0.00655172413793103	0	395.525970194986	0.000476190476190476
ENSG00000198203	0.00487179487179487	0.559431663671374	0.08	0.000357142857142857	0.321666666666667	2.65862068965517	0	65.3813111977716	0.00142857142857143
ENSG00000213578	0.0351282051282051	1.1679597817715	0.004	0.00821428571428571	0.00333333333333333	0.00344827586206897	0.0125	53.0556246518106	0.0176190476190476
ENSG00000215182	0.000512820512820513	0.184510386392811	0.001	0	0	0.000172413793103448	0	213.080583704735	0
ENSG00000229183	0.0058974358974359	0.287049202824134	0.036	0.00892857142857143	0.045	0.226896551724138	0	377.344582802228	0
ENSG00000229859	0.0156410256410256	1.11407613607189	0.042	0.0103571428571429	0.045	0.407241379310345	0	3217.52358456825	0
ENSG00000230185	0.302307692307692	0.213374261874198	0.123	0.0367857142857143	0.08	0.0406896551724138	0.03	10.4700372980501	0.18952380952381
ENSG00000233377	0	1.09294890885751	0.002	0.000357142857142857	0	0.00103448275862069	0	12.8576296935933	0
ENSG00000233441	0.00692307692307692	0.0141584377406932	0.012	0.000357142857142857	0.07	0.000344827586206897	0	20.323593091922	0
ENSG00000235584	0.00256410256410256	0.00919675224646983	0.001	0	0	0	0	6.21748949860724	0
ENSG00000243955	0	4.26845975609756	0.011	0.00321428571428571	0.0883333333333333	0.0267241379310345	0	97.2435692479109	0
ENSG00000244067	0.00153846153846154	0.302052028241335	0.003	0.000357142857142857	0.085	0	0	7.17219409470752	0
ENSG00000250979	0.00384615384615385	0.0194897240051348	0	0	0.00166666666666667	0	0	5.73708635097493	0
ENSG00000255960	0	0.0748350192554557	0.006	0.00142857142857143	0.163333333333333	0	0	7.76405142061281	0
ENSG00000256713	0.00358974358974359	1.3009719563543	0.019	0.00357142857142857	0.0283333333333333	0.101724137931034	0	4113.14301164345	0
ENSG00000259974	0.000512820512820513	3.69472365468549	0.223	0	0.288333333333333	0.000344827586206897	0	55.1011625626741	0
ENSG00000263639	0.00230769230769231	1.88803332605905	0.003	0.00857142857142857	0.0183333333333333	0.00224137931034483	0	58.9195391922006	0.00523809523809524
ENSG00000266010	0	6.3731989987163	0.002	0	0	0.0174137931034483	0	68.8640086350975	0.0019047619047619
ENSG00000211793	0.0105128205128205	0.294315455712452	0.11	0.0475	0.0166666666666667	0.0136206896551724	0	0.235109721448468	7.78571428571429
ENSG00000211794	0.00794871794871795	0.280378754813864	0.138	0.0414285714285714	0	0.00758620689655172	0	0.289088969359331	7.12809523809524
ENSG00000274752	0.0143589743589744	0.128612670089859	0.188	0.0135714285714286	0	0.0229310344827586	0	0.0919866573816156	6.44952380952381
